stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type
37.28204898,1,-121.82357552,3587,,SENTER & EL CAJON,0
37.279616924,1,-121.823499923,3588,,SENTER & COYOTE,0
37.278177927,1,-121.827160905,3589,,SENTER & SAN RAMON,0
37.290338845,1,-121.949964107,2761,,WINCHESTER & LATIMER,0
37.293316059,1,-121.950030099,2760,,WINCHESTER & HAMILTON,0
37.277942035,1,-121.949872236,2767,,WINCHESTER & CAMDEN,0
37.282379994,1,-121.949888785,2765,,WINCHESTER & CATALPA,0
37.28420906,1,-121.949909331,2764,,WINCHESTER & MISSION,0
37.415759316,1,-122.124713927,4399,,MEADOW & WILKIE,0
37.285872221,1,-121.978867864,902,,CAMPBELL & LA PRADERA,0
37.28604549,1,-121.974937981,903,,CAMPBELL & KIM LOUISE,0
37.408662594,1,-122.146592566,4428,,HILLVIEW & PORTER (FS),0
37.407105069,1,-122.145360445,4429,,HILLVIEW & PORTER (MD),0
37.263918047,1,-121.876745403,3000,,ALMADEN & BRANHAM,0
37.28694571,1,-121.958636407,907,,CAMPBELL & DOT,0
37.28612267,1,-121.972898954,904,,CAMPBELL & ANTHONY,0
37.286267551,1,-121.969479761,905,,CAMPBELL & COLLEEN,0
37.419069196,1,-122.150602461,4422,,HANOVER & CALIFORNIA,0
37.417498653,1,-122.147662528,4423,,HANOVER & PAGE MILL,0
37.286961498,1,-121.954296194,908,,CAMPBELL & MILTON,0
37.286980093,1,-121.949451427,909,,CAMPBELL & WINCHESTER,0
37.412674933,1,-122.144286981,4426,,HANOVER & CURVE (MD),0
37.411017769,1,-122.145647693,4427,,HANOVER & HEWLETT-PACKARD,0
37.416778878,1,-122.146343627,4424,,HANOVER & PAGE MILL,0
37.415464813,1,-122.143666091,4425,,HANOVER & CURVE (NS),0
37.381941429,1,-121.840931157,3677,,WHITE & NASHVILLE,0
37.429064199,1,-122.142176457,4958,,CALIFORNIA AVE CALTRAIN STATION,0
37.341380146,1,-122.049891378,2169,,MARY & HELENA,0
37.337599101,1,-122.049645998,2168,,HOMESTEAD & MARY,0
37.330937487,1,-122.04139132,2165,,STELLING & GREENLEAF,0
37.32802162,1,-122.041382258,2164,,STELLING & HAZELBROOK,0
37.333339665,1,-122.041383299,2166,,STELLING & VALLEYGREEN,0
37.400486058,1,-122.108926991,4957,,SHOWERS & LATHAM,0
37.324704278,1,-122.041328934,2163,,STELLING & ALVES,0
37.323877596,1,-122.041328754,2162,,STELLING & STEVENS CREEK (FS),0
37.287660292,1,-121.996593183,2617,,SARATOGA & KOSICH,0
37.288962212,1,-121.995265849,2616,,SARATOGA & LAWRENCE,0
37.291192027,1,-121.992877929,2615,,SARATOGA & PROSPECT (FS),0
37.379303113,1,-121.949026728,2614,,LAFAYETTE & LAURELWOOD,0
37.383317025,1,-121.950094286,2613,,ALDO & LAFAYETTE,0
37.02442558,1,-121.56550908,243,,SAN YSIDRO & LEAVESLEY (N/B F/S),0
37.386295028,1,-121.943922044,2611,,DE LA CRUZ & ALDO,0
37.38914352,1,-121.9445406,2610,,DE LA CRUZ & GREENWOOD,0
37.02143134,1,-121.56215583,242,,ARROYO & CAMINO ARROYO,0
37.281018404,1,-122.003373083,2619,,SARATOGA & COX,0
37.2845504,1,-121.999740905,2618,,SARATOGA & WOODDELL,0
37.237425392,1,-121.821743902,3298,,SANTA TERESA & DUNN,0
37.237367033,1,-121.820023843,3299,,SANTA TERESA & GLEN HARBOR,0
37.380658928,1,-121.978258991,1908,,SCOTT & BOWERS,0
37.380702756,1,-121.981522718,1909,,SCOTT & OAKMEAD VILLAGE,0
37.132557688,1,-121.651824472,5137,,MAIN & BUTTERFIELD,0
37.238147588,1,-121.830738593,3295,,SNELL & SHAWCROFT,0
37.236768974,1,-121.829729571,3296,,SANTA TERESA & SNELL,0
37.237329278,1,-121.825411874,3297,,SANTA TERESA & PINELAND,0
37.261782621,1,-121.831029272,3290,,SNELL & OBERT,0
37.258347791,1,-121.831034484,3291,,SNELL & CHYNOWETH,0
37.252806645,1,-121.830993738,3292,,SNELL & GIUFFRIDA,0
37.403891507,1,-122.097085284,1901,,RENGSTORFF & CENTRAL,0
37.100338304,1,-121.623791148,3452,,MONTEREY & EAST MIDDLE,0
37.098358606,1,-121.620618073,3453,,MONTEREY & CROWNER,0
37.103657135,1,-121.629097736,3450,,MONTEREY & JOHN WILSON WAY,0
37.102314149,1,-121.626972312,3451,,MONTEREY & WEST MIDDLE,0
37.084626826,1,-121.610305006,3456,,MONTEREY & SAN MARTIN,0
37.079671459,1,-121.60743956,3457,,MONTEREY & COX,0
37.092801787,1,-121.614992908,3454,,MONTEREY & CALIFORNIA,0
37.087939398,1,-121.612197407,3455,,MONTEREY & ROOSEVELT,0
37.077190701,1,-121.605987774,3458,,MONTEREY & COX,0
37.073875738,1,-121.603962458,3459,,MONTEREY & HIGHLAND,0
37.38784904,1,-122.015495494,858,,FAIR OAKS & CYPRESS,0
37.384857768,1,-122.01746544,859,,FAIR OAKS & MAUDE,0
37.248516343,1,-121.830562117,3293,,SNELL LIGHT RAIL STATION,0
37.233718248,1,-121.978725527,1186,,SANTA CRUZ & OLIVE,0
37.337923819,1,-121.993306098,4089,,HOMESTEAD & BING,0
37.325993877,1,-121.82935069,425,,KING & WAVERLY,0
37.231486744,1,-121.979799434,1187,,SANTA CRUZ & ANDREWS,0
37.339075947,1,-121.87092167,3739,,SAN CARLOS & 17TH,0
37.36178937,1,-121.83501322,3864,,CAPITOL & ALUM ROCK,0
37.411726336,1,-121.937086757,5229,,ZANKER & TASMAN,0
37.35339598,1,-121.937117102,5228,,SANTA CLARA CALTRAIN STATION,0
37.413387461,1,-121.901834834,5220,,MAIN & GREAT MALL PARKWAY,0
37.003049894,1,-121.586372303,5227,,6TH & WREN,0
37.002896459,1,-121.58617767,5226,,6TH & WREN,0
37.305087973,1,-121.908358062,740,,WILLOW & CAMINO RAMON,0
37.306074444,1,-121.906191029,741,,WILLOW & CHERRY,0
37.306583006,1,-121.905061762,742,,WILLOW & CAROLYN,0
37.307264538,1,-121.903552687,743,,WILLOW & CRESCENT,0
37.308561016,1,-121.900707001,744,,WILLOW & LINCOLN,0
37.309885201,1,-121.897782419,745,,WILLOW & KOTENBERG,0
37.311397515,1,-121.895058375,746,,WILLOW & BIRD,0
37.312053645,1,-121.893917855,747,,WILLOW & DELMAS,0
37.313125433,1,-121.892089794,748,,WILLOW & SPENCER,0
37.314192917,1,-121.890263274,749,,WILLOW & MINNESOTA,0
37.235547021,1,-121.977838195,1185,,SANTA CRUZ & MARIPOSA,0
37.364681905,1,-121.830698943,3063,,ALUM ROCK & CEDAR,0
37.365738883,1,-121.82846825,3062,,ALUM ROCK & WHITE,0
37.367924413,1,-121.826231999,3061,,ALUM ROCK & TALMADGE,0
37.369907535,1,-121.825002565,3060,,ALUM ROCK & PICKFORD,0
37.358799627,1,-121.843143547,3067,,ALUM ROCK & JACKSON,0
37.361323871,1,-121.837809739,3066,,ALUM ROCK & ALEXANDER,0
37.36228342,1,-121.835780603,3065,,ALUM ROCK & CAPITOL,0
37.363581304,1,-121.833034867,3064,,ALUM ROCK & PLEASANTRIDGE,0
37.334536149,1,-121.888922129,2947,,SAN FERNANDO & 1ST,0
37.335521822,1,-121.886871799,2946,,SAN FERNANDO & 3RD,0
37.336266171,1,-121.885300944,2945,,SAN FERNANDO & 5TH,0
37.357522,1,-121.845868,3068,,ALUM ROCK & SCHARFF,0
37.338454577,1,-121.883729185,2943,,7TH & SANTA CLARA,0
37.336183386,1,-121.885078,2942,,SAN FERNANDO & 5TH,0
37.334975119,1,-121.887608876,2941,,SAN FERNANDO & 3RD,0
37.33439034,1,-121.88883415,2940,,SAN FERNANDO & 1ST,0
37.38097955,1,-121.81910889,5357,,MCKEE & ST. LAURENT,0
37.38135312,1,-121.82182477,5356,,MCKEE & GORDON,0
37.39136776,1,-121.83332749,5355,,TOYON & RIDGE TOP,0
37.38960692,1,-121.83211615,5354,,TOYON & JOANNE,0
37.387397,1,-121.8306095,5353,,TOYON & HOLLY,0
37.38176531,1,-121.82673899,5352,,TOYON & MCKEE,0
37.38419302,1,-121.82840802,5351,,TOYON & TEE GARDEN APT,0
37.39180264,1,-121.83637108,5350,,PENTENCIA CREEK & LINDA VISTA,0
37.308734646,1,-121.958038776,718,,WILLIAMS & CALBORO,0
37.00826062,1,-121.56928246,5359,,MONTEREY & 5TH,0
37.38164105,1,-121.8226242,5358,,MCKEE & GORDON,0
37.26696774,1,-121.907633626,1696,,HILLSDALE & KIRK,0
37.267984991,1,-121.904025308,1697,,HILLSDALE & MERIDIAN,0
37.263991992,1,-121.915795895,1694,,HILLSDALE & ROSS,0
37.265723682,1,-121.911231226,1695,,HILLSDALE & KILO,0
37.261605025,1,-121.930248793,1692,,CAMDEN & UNION,0
37.261602109,1,-121.92492491,1693,,CAMDEN & NEW JERSEY,0
37.267018243,1,-121.93157561,1690,,UNION & FOXWORTHY,0
37.26400851,1,-121.93155555,1691,,UNION & CAMBRIANA,0
37.269147411,1,-121.899762153,1698,,HILLSDALE & SAN CLEMENTE,0
37.27087203,1,-121.894590354,1699,,HILLSDALE & JARVIS,0
37.400092328,1,-122.072756084,1278,,MIDDLEFIELD & MOFFETT,0
37.398622327,1,-122.066092848,1279,,MIDDLEFIELD & EASY,0
37.331181882,1,-121.887994554,618,,SAN CARLOS & MARKET (NS),0
37.330071334,1,-121.890348812,619,,SAN CARLOS & MARKET (MD),0
37.264257546,1,-121.915898838,1734,,HILLSDALE & ROSS (NS),0
37.34195109,1,-121.894109928,612,,BASSETT TERMINAL,0
37.341838505,1,-121.893453999,613,,2ND & BASSETT,0
37.338252568,1,-121.89211773,610,,1ST & ST JOHN,0
37.341131362,1,-121.894124492,611,,1ST & JULIAN,0
37.335618633,1,-121.888754233,616,,2ND & SANTA CLARA,0
37.333709653,1,-121.88730303,617,,2ND & PASEO DE SAN ANTONIO,0
37.340701761,1,-121.892544804,614,,2ND & JULIAN,0
37.338313429,1,-121.89076666,615,,2ND & ST JOHN,0
37.308476466,1,-121.990206925,710,,WILLIAMS & HAPPY VALLEY,0
37.238907491,1,-121.961693022,1180,,LOS GATOS & FARLEY,0
37.262198451,1,-121.922213396,3119,,LEIGH & CAMDEN,0
37.261425325,1,-121.919229429,3118,,CAMDEN & DONNA (NEAR LEIGH),0
37.259013668,1,-121.917041813,3117,,CAMDEN & OAKWOOD,0
37.25690689,1,-121.915548461,3116,,CAMDEN & TERRI,0
37.253710006,1,-121.913283189,3115,,CAMDEN & DEL PASO,0
37.247439766,1,-121.908829362,3114,,CAMDEN & MERRITON,0
37.243197584,1,-121.905823929,3113,,CAMDEN & MERRILL,0
37.240556491,1,-121.903954129,3112,,CAMDEN & KOOSER,0
37.236732679,1,-121.903369137,3111,,CAMDEN & BLOSSOM HILL,0
37.350227756,1,-121.946228289,1472,,BENTON & MAIN,0
37.351568531,1,-121.942525868,1473,,BENTON & ALVISO,0
37.352424199,1,-121.936900766,1474,,SANTA CLARA CALTRAIN STATION,0
37.350397193,1,-121.946193994,1475,,BENTON & MAIN,0
37.366967227,1,-121.892222819,3260,,OAKLAND & CHARLES,0
37.36319951,1,-121.979839736,1304,,MONROE & BROWN,0
37.363067278,1,-121.975605366,1305,,BOWERS & MONROE,0
37.23686222,1,-121.962680688,1181,,LOS GATOS & BLOSSOM HILL,0
37.366703827,1,-121.997224251,1300,,REED & LAWRENCE,0
37.366762639,1,-121.994512344,1301,,MONROE & PACIFIC,0
37.366808021,1,-121.990585312,1302,,MONROE & MONETCELLO,0
37.366834989,1,-121.987836744,1303,,MONROE & MARCHESE,0
37.278172601,1,-121.831723471,3590,,SENTER & EZIE,0
37.396300732,1,-122.10275999,498,,EL CAMINO & RENGSTORFF,0
37.398090591,1,-122.106853339,499,,EL CAMINO & ORTEGA,0
37.425097,1,-121.972051,2590,,1ST & GRAND,0
37.352258742,1,-122.039076503,1499,,FREMONT & CORDILLERAS,0
37.386200533,1,-122.084489685,494,,EL CAMINO & CASTRO,0
37.388346549,1,-122.088812133,495,,EL CAMINO & SHORELINE,0
37.390453558,1,-122.093062201,496,,EL CAMINO & MARIPOSA,0
37.393443009,1,-122.096661934,497,,EL CAMINO & ESCUELA,0
37.376332572,1,-122.062275451,490,,EL CAMINO & SYLVAN,0
37.380771701,1,-122.073535276,491,,EL CAMINO & MTN. VIEW-ALVISO,0
37.382635167,1,-122.077282692,492,,EL CAMINO & CALDERON,0
37.384453695,1,-122.080967196,493,,EL CAMINO & BUSH,0
37.311630732,1,-121.77805558,5586,,CLASSICO & ALESSANDRO,0
37.316842538,1,-121.772018824,5587,,ABORN & ALTAMARA,0
37.31635928,1,-121.774281714,5584,,ABORN & RUBY,0
37.312012323,1,-121.777609206,5585,,CLASSICO & ALESSANDRO,0
37.374230504,1,-121.8581788,5582,,MABURY & JACKSON,0
37.351479219,1,-121.902223521,21,,1ST & MISSION,0
37.351860316,1,-121.902122287,22,,1ST & MISSION,0
37.3539789,1,-121.901929638,23,,HEDDING & 2ND,0
37.358453424,1,-121.892500653,28,,HEDDING & 11TH,0
37.360218258,1,-121.888776941,29,,HEDDING & 15TH,0
37.317030767,1,-121.772445047,5588,,ABORN & ALTAMARA,0
37.317851514,1,-121.766847113,5589,,ABORN & MOSHER,0
37.426605524,1,-121.975985282,2591,,GOLD & TAYLOR,0
37.348667691,1,-121.90003949,3262,,1ST & TAYLOR,0
37.426198219,1,-121.974848285,2598,,LIBERTY & TAYLOR,0
37.422419241,1,-121.964670493,2599,,1ST & NORTECH,0
37.417431398,1,-122.114676181,5031,,EAST CHARLESTON & CARLSON,0
37.31442249,1,-121.876664487,4130,,ALMA & POMONA,0
37.315308732,1,-121.87539868,4131,,ALMA & SANBORN,0
37.53965214,1,-121.97369579,5692,,STEVENSON & FREMONT,0
37.53923132,1,-121.97445612,5693,,STEVENSON & FREMONT,0
37.414068538,1,-121.916086534,3843,,TASMAN & ALDER,0
37.308053,1,-121.913424,5696,,MERIDIAN & CURCI,0
37.403428,1,-121.999953,5697,,TASMAN & VIENNA,0
37.307552,1,-121.913801,5695,,MERIDIAN & CURCI,0
37.408759543,1,-121.851964103,3671,,PIEDMONT & HOSTETTER,0
37.23492,1,-121.767576,5698,,MONTEREY & RODLING,0
37.236885,1,-121.770974,5699,,MONTEREY & MONTEREY CIRCLE,0
37.41774738,1,-122.122944302,4430,,ALMA & MEADOW,0
37.334034996,1,-122.013259707,1600,,PRUNERIDGE & WOLFE (FS),0
37.360124772,1,-121.858000627,4044,,MCKEE & CHECKERS,0
37.358546652,1,-121.860321092,4045,,MCKEE & KING,0
37.356710863,1,-121.86290344,4046,,MCKEE & 34TH,0
37.35173162,1,-121.870305887,4047,,JULIAN & 26TH,0
37.366386306,1,-121.848704057,4040,,MCKEE & INTERSTATE 680,0
37.364485079,1,-121.85153102,4041,,MCKEE & LUDLOW,0
37.363319676,1,-121.853265425,4042,,MCKEE & JOSE FIGUERES,0
37.36193084,1,-121.855322687,4043,,MCKEE & EDUCATION PARK DRIVE,0
37.350721019,1,-121.872011068,4048,,JULIAN & 24TH,0
37.349932396,1,-121.874172931,4049,,JULIAN & 21ST,0
37.424794874,1,-121.870227482,3665,,YELLOWSTONE & SEQUOIA,0
37.425964176,1,-121.871148713,3664,,SEQUOIA & GRAND TETON,0
37.420397164,1,-121.868337842,3667,,YELLOWSTONE & BUTANO,0
37.423294781,1,-121.869348817,3666,,YELLOWSTONE & WESTRIDGE,0
37.431653132,1,-121.874085341,3661,,TEMPLE & WYLIE,0
37.433737234,1,-121.874783676,3660,,TEMPLE & CANTON,0
37.427982896,1,-121.871848122,3663,,SEQUOIA & BIG BEND,0
37.429642032,1,-121.873375071,3662,,TEMPLE & YOSEMITE,0
37.395319019,1,-122.029022729,2280,,MATHILDA & ALMANOR,0
37.391756552,1,-122.030130009,2281,,MATHILDA & DEL REY,0
37.389110904,1,-122.030811453,2282,,MATHILDA & MAUDE,0
37.385710397,1,-122.03174741,2283,,MATHILDA & INDIO,0
37.413264451,1,-121.854737127,3669,,PIEDMONT & FARTHING,0
37.37471971,1,-122.035286568,2285,,MATHILDA & MCKINLEY,0
37.373142984,1,-122.03581807,2286,,MATHILDA & IOWA,0
37.371305413,1,-122.039187867,2287,,OLIVE & ALL AMERICA,0
37.421907668,1,-122.103658386,4460,,CHARLESTON & FABIAN,0
37.356736819,1,-121.934444553,4543,,COLEMAN & BROKAW,0
37.35292097,1,-121.925283402,4545,,COLEMAN & FMC DRIVEWAY (MID),0
37.354413506,1,-121.928261365,4544,,COLEMAN & FMC DRIVEWAY (FS),0
37.236199965,1,-121.789742226,4546,,SANTA TERESA LIGHT RAIL STATION,0
37.301373852,1,-121.864319291,939,,CURTNER @ THE PLANT (OP),0
37.39285329,1,-121.84952415,5347,,BERRYESSA & PENITENCIA CREEK PARK,0
37.379019911,1,-121.948477899,2578,,LAFAYETTE & LAURELWOOD,0
37.383166206,1,-121.950118314,2579,,ALDO & LAFAYETTE,0
37.288054425,1,-121.995773313,2576,,SARATOGA & QUITO (NS),0
37.375402176,1,-121.950089427,2577,,LAFAYETTE & COMSTOCK,0
37.281425913,1,-122.002534055,2574,,SARATOGA & COX,0
37.284779404,1,-121.999163622,2575,,SARATOGA & BUCKNALL,0
37.275495141,1,-122.009297929,2572,,SARATOGA & DAGMAR,0
37.27832136,1,-122.005681258,2573,,SARATOGA & HIGHWAY 85,0
37.267767717,1,-122.005310254,2570,,ALLENDALE & PORTOS,0
37.272238616,1,-122.012810203,2571,,SARATOGA & KERWIN RANCH CT,0
37.385459796,1,-122.017512905,2378,,MAUDE & FAIR OAKS,0
37.386566591,1,-122.020815386,2379,,MAUDE & MORSE,0
37.395206756,1,-121.860325966,4461,,MORRILL & IONE,0
37.388481749,1,-122.004142327,2374,,DUANE & DEGUIGNE,0
37.388445785,1,-122.006012219,2375,,DUANE & SANTA PAULA,0
37.38835947,1,-122.009310164,2376,,DUANE & SAN LUISITO,0
37.388295783,1,-122.011922217,2377,,DUANE & SAN JUAN,0
37.386953247,1,-121.996761144,2372,,DUANE & LAWRENCE,0
37.388581744,1,-122.00063731,2373,,DUANE & SAN SIMEON,0
37.32937439,1,-121.798352918,3593,,WHITE & NORWOOD,0
37.325673842,1,-121.79703484,3592,,WHITE & QUIMBY,0
37.278172155,1,-121.834118207,3591,,SENTER & MONTEREY,0
37.390011351,1,-122.047986869,4537,,MIDDLEFIELD & BERNARDO,0
37.348216238,1,-121.811785777,3597,,WHITE & MCKINLEY,0
37.345257345,1,-121.809051054,3596,,WHITE & MARTEN,0
37.341854166,1,-121.805976592,3595,,WHITE & CUNNINGHAM,0
37.333099303,1,-121.799579858,3594,,WHITE & BON BON,0
37.3548131,1,-121.817778065,3599,,WHITE & LIEB,0
37.351340417,1,-121.814611646,3598,,WHITE & CANDLER,0
37.274295082,1,-121.882973918,5032,,HILLSDALE & GARDENDALE,0
37.273433691,1,-121.886269123,5033,,HILLSDALE & VISTAMONT,0
37.417837728,1,-122.114239529,5030,,EAST CHARLESTON & CARLSON,0
37.228005912,1,-121.775602592,3695,,BERNAL & SANTA TERESA,0
37.393844184,1,-122.148694693,4435,,DEER CREEK & ARASTRADERO,0
37.395450619,1,-122.149990584,4434,,DEER CREEK & DEPT OF INTERIOR,0
37.417523208,1,-122.146488898,4437,,PAGE MILL & HANOVER,0
37.393467741,1,-122.145900067,4436,,ARASTRADERO & THENDARA,0
37.42278591,1,-122.117300531,4431,,MEADOW & COWPER,0
37.390876963,1,-122.066763062,4820,,EVELYN STATION (0),0
37.310049177,1,-121.995685982,4433,,LAWRENCE & MOORPARK,0
37.266851253,1,-121.941641512,4432,,CAMDEN & OLYMPIA (BASCOM),0
37.232954289,1,-121.772046306,3697,,BERNAL & VIA SERENA,0
37.420829273,1,-122.143748412,4439,,PAGE MILL & RAMOS,0
37.419165051,1,-122.145132346,4438,,PAGE MILL & HANSEN,0
37.28038707,1,-121.9314931,977,,BASCOM & DRY CREEK (FS),0
37.278369898,1,-121.931764481,976,,BASCOM @ UNEMPLOYMENT OFFICE,0
37.274916314,1,-121.933425586,975,,BASCOM & ELDEN,0
37.2733412,1,-121.933135336,974,,UNION & CURTNER,0
37.274488071,1,-121.926769963,973,,CURTNER & ST LAWRENCE,0
37.275853168,1,-121.922955968,972,,CURTNER & LEIGH,0
37.276524776,1,-121.920830858,971,,CURTNER & CUSTER,0
37.278181449,1,-121.916567735,970,,CURTNER & SCHOOLDALE,0
37.392667486,1,-121.863160589,5581,,SIERRA & SIERRA CT,0
37.284619793,1,-121.931498842,979,,BASCOM & EL SOLYO,0
37.282114248,1,-121.931490601,978,,BASCOM & DRY CREEK (MD),0
37.360750223,1,-122.068762274,2118,,TRUMAN & BRYANT,0
37.352667728,1,-122.07792447,2119,,GRANT & FREMONT,0
37.386994714,1,-122.083278452,2110,,CASTRO & HIGH SCHOOL WAY,0
37.385247401,1,-122.084318615,2111,,CASTRO & EL CAMINO,0
37.383089339,1,-122.085642929,2112,,CASTRO & HARPSTER,0
37.38066714,1,-122.087092735,2113,,MIRAMONTE & MARILYN,0
37.376811822,1,-122.087075474,2114,,MIRAMONTE & BARBARA,0
37.37361295,1,-122.086387631,2115,,CUESTA & MIRAMONTE,0
37.373458073,1,-122.08178176,2116,,CUESTA & MONTALTO,0
37.359334179,1,-122.077924812,2117,,GRANT & PORTLAND,0
37.272657786,1,-122.012747673,2622,,SARATOGA & VIA MONTE,0
37.402611895,1,-121.980194897,2623,,OLD IRONSIDES & TASMAN,0
37.27798343,1,-122.006394998,2620,,SARATOGA & VINEYARD,0
37.274862703,1,-122.010212267,2621,,SARATOGA & HIGHWAY 85,0
37.403235439,1,-121.974649469,2624,,TASMAN & CONVENTION CENTER,0
37.337123487,1,-121.840283436,60,,KING & EVERGLADE,0
37.380464749,1,-122.012244681,1919,,WOLFE & ARQUES,0
37.380999911,1,-122.007753809,1918,,ARQUES & DEGUIGNE,0
37.265463185,1,-121.831247999,3289,,SNELL & BRANHAM,0
37.269387872,1,-121.833602154,3288,,SKYWAY & SILVERBERRY,0
37.380633452,1,-121.988572753,1911,,ARQUES & OAKMEAD,0
37.380630658,1,-121.985019219,1910,,SCOTT & GARRETT,0
37.380618871,1,-121.996988436,1913,,ARQUES & LAWRENCE,0
37.28800817,1,-121.84591095,3284,,MONTEREY & SOUTHSIDE,0
37.28981231,1,-121.84777329,3283,,MONTEREY & LEWIS,0
37.29203227,1,-121.85006065,3282,,MONTEREY & MONTECITO VISTA,0
37.38364792,1,-122.00726318,1917,,DEGUIGNE & STEWART,0
37.383986179,1,-122.00494203,1916,,STEWART & DEGUIGNE,0
37.366686763,1,-122.019250146,869,,OLD SAN FRANCISCO & IRONWOOD,0
37.367050032,1,-122.022033336,868,,OLD SAN FRANCISCO & FAIR OAKS,0
37.323206615,1,-121.997373595,652,,STEVENS CREEK & LAWRENCE,0
37.105332493,1,-121.63182621,3449,,MONTEREY & JOHN WILSON WAY,0
37.108000893,1,-121.636103968,3448,,MONTEREY & WATSONVILLE,0
37.379948459,1,-122.019093864,861,,FAIR OAKS & CALIFORNIA,0
37.380921271,1,-122.018763259,860,,FAIR OAKS & ARQUES,0
37.375893915,1,-122.024934116,863,,EVELYN & MARSHALL,0
37.373959162,1,-122.022606571,862,,EVELYN & DEODAR,0
37.132590825,1,-121.662149897,3441,,HALE & WRIGHT,0
37.138402735,1,-121.666963641,3440,,HALE & LLAGAS,0
37.369381764,1,-122.022550802,867,,FAIR OAKS & OLIVE,0
37.372507366,1,-122.02153999,866,,FAIR OAKS & BRYAN,0
37.431493623,1,-122.098909341,2024,,MARINE & CASEY,0
37.427761237,1,-122.097374335,2025,,GARCIA & MARINE,0
37.425118807,1,-122.09294354,2026,,GARCIA & SALADO,0
37.423190677,1,-122.089912922,2027,,CHARLESTON & AMPHITHEATER,0
37.416423598,1,-122.103158142,2020,,SAN ANTONIO & MIDDLEFIELD,0
37.322410149,1,-121.950278585,2753,,WINCHESTER & STEVENS CREEK,0
37.334679217,1,-121.950312275,2750,,WINCHESTER & TULIP,0
37.431645692,1,-122.100258955,2023,,SAN ANTONIO & CASEY,0
37.31675171,1,-121.915139079,3144,,PARKMOOR & MERIDIAN,0
37.421613821,1,-122.088899272,2028,,CHARLESTON & LANDINGS,0
37.420743746,1,-122.083137806,2029,,CHARLESTON & HUFF,0
37.297228775,1,-121.950093055,2758,,WINCHESTER & CADILLAC,0
37.295745877,1,-121.950063071,2759,,WINCHESTER & IMPALA,0
37.318401944,1,-122.013459185,883,,MILLER & GREENWOOD,0
37.322029573,1,-122.01432218,882,,MILLER & RICHWOOD,0
37.326974251,1,-122.014619901,881,,WOLFE @ VALLCO,0
37.334441121,1,-122.014414727,880,,WOLFE & PRUNERIDGE,0
37.306366359,1,-122.014973926,887,,MILLER & BALSAMO,0
37.310007159,1,-122.013730383,886,,MILLER & BOLLINGER,0
37.313179581,1,-122.013481589,885,,MILLER & DISNEY,0
37.315987163,1,-122.013423585,884,,MILLER & PHIL,0
37.340617135,1,-121.861332628,3728,,MCLAUGHLIN & SUNNY,0
37.356593609,1,-121.862756005,4017,,MCKEE & 34TH,0
37.300651649,1,-122.015097275,889,,MILLER & RAINBOW,0
37.30381133,1,-122.015142639,888,,MILLER & BANCROFT,0
37.398771345,1,-121.932960238,4590,,MONTAGUE & ZANKER,0
37.321915106,1,-121.931729249,2824,,BASCOM & ELLIOTT,0
37.323768785,1,-121.931830003,2825,,BASCOM & SAN CARLOS,0
37.410653596,1,-121.902163549,5218,,MAIN & ABEL,0
37.410640792,1,-121.902488481,5219,,MAIN & ABEL,0
37.343800197,1,-121.865301813,3729,,SAN ANTONIO & 24TH,0
37.345168848,1,-121.848053839,63,,KING & VIRGINIA,0
37.392766287,1,-121.948112462,4591,,MONTAGUE & DE LA CRUZ,0
37.343704117,1,-121.874475332,418,,SANTA CLARA & 17TH,0
37.265243,1,-121.974502,5549,,POLLARD & SUMMERWOOD,0
37.389463356,1,-122.091737523,353,,EL CAMINO & PETTIS,0
37.39150958,1,-122.095140439,352,,EL CAMINO & EL MONTE,0
37.354155063,1,-121.821904845,770,,STORY & LYNDALE,0
37.323071391,1,-122.056203883,665,,STEVENS CREEK & MANN,0
37.374612623,1,-121.995769368,4596,,LAWRENCE EXPWY & KIFER,0
37.345514117,1,-121.870723851,419,,SANTA CLARA & 21ST,0
37.356867823,1,-121.896204276,77,,HEDDING & 8TH,0
37.357742964,1,-121.894373908,76,,HEDDING & 10TH,0
37.249153723,1,-121.894787844,2978,,MERIDIAN & DENTWOOD,0
37.244592576,1,-121.891420716,2979,,MERIDIAN & PRINCETON,0
37.361025123,1,-121.88744999,73,,HEDDING & 17TH,0
37.368439032,1,-121.880525465,72,,BERRYESA & COYOTE CRK (FLEA MKT),0
37.373182217,1,-121.87417151,71,,BERRYESSA & LUNDY,0
37.371405643,1,-121.872391962,70,,KING & COMODORE,0
37.262346807,1,-121.902178645,2972,,MERIDIAN & JACOB,0
37.259857393,1,-121.901156175,2973,,MERIDIAN & HALLBROOK,0
37.266843685,1,-121.904300318,2970,,MERIDIAN & YORK,0
37.265147155,1,-121.90332851,2971,,MERIDIAN & WILLOWMONT,0
37.255009085,1,-121.898144451,2976,,MERIDIAN & BRANHAM,0
37.253513048,1,-121.896974293,2977,,MERIDIAN & PORTOBELLO,0
37.257319448,1,-121.899831913,2974,,MERIDIAN & CORTE DE PONS,0
37.256116898,1,-121.899023764,2975,,MERIDIAN & CORTE DE CALLAS,0
37.15903011,1,-121.66767811,5363,,BURNETT @ SABRATO HIGH SCHOOL,0
37.411868951,1,-122.018303868,1041,,JAVA & BORREGAS,0
37.411067699,1,-122.014530021,1040,,JAVA & GENEVA,0
